title ,text ,subject,label
"Awal Ramadhan Versi Pemerintah, NU dan Muhammadiyah Berbarengan, Menag: Simbol Kebersamaan!"," Menteri Agama Yaqut Cholil Qoumas menyampaikan hasil sidang isbat, bahwa 1 Ramadhan 1444 H jatuh pada esok hari, Kamis 23 Maret 2023. Gus Yaqut sapaan akrabnya, mengatakan, dengan hasil sidang isbat ini, seluruh umat Islam Indonesia dapat menjalankan ibadah puasa Ramadhan bersama-sama. Diketahui, bahwa Muhammadiyah dan NU juga menetapkan 1 Ramadhan 1444H pada Kamis 23 Maret 2023. ""Ini bisa menjadi simbol kebersamaan umat Islam Indonesia. Kebersamaan ini semoga juga menjadi wujud kita semua sebagai anak bangsa menatap masa depan yang lebih baik,"" kata Menag melalui keterangan tertulis, Rabu (22/3/2023). ""Kita gunakan Ramadhan ini, mari kita jadikan momentum untuk memperkuat ukhuwah islamiyah, ukhuwah wathoniyah, dan ukhuwah basyariyah,"" imbuhnya. Sidang isbat sendiri digelar di Auditorium HM Rasjidi, Kantor Kementerian Agama, diikuti perwakilan ormas Islam, Duta Besar Negara Sahabat, dan Tim Hisab Rukyat Kementerian Agama. Sebelum ditetapkan, Menag terlebih dahulu mendengar laporan dari Direktur Urusan Agama Islam dan Pembinaan Syariah, Adib. Dilaporkan bahwa secara hisab, semua sistem sepakat bahwa ijtimak menjelang Ramadan jatuh pada Rabu, 22 Maret 2023 atau bertepatan dengan 29 Syakban 1444 H sekitar pukul 00.23 WIB. Secara hisab posisi hilal di Indonesia saat sidang isbat awal Ramadan 1444 H, sudah memenuhi kriteria baru yang ditetapkan MABIMS (Menteri Agama Brunei, Indonesia, Malaysia, dan Singapura). Pada hari ini yang bertepatan dengan 29 Syakban 1444 H, ketinggian hilal di seluruh wilayah Indonesia sudah di atas ufuk, berkisar antara 6 derajat 46,2 menit sampai dengan 8 derajat 43,2 menit, dengan sudut elongasi antara 7,93 derajat sampai dengan 9,54 derajat. Diperkuat dengan laporan rukyat. Sejumlah perukyah melaporkan telah melihat hilal. Untuk mengamati hilal awal Ramadan, Tim Kemenag melakukan rukyatul hilal pada 124 titik pada 33 provinsi di seluruh Indonesia. ""Dari 124 titik ada 12 perukyah yang melaporkan telah melihat hilal. Dengan demikian tadi kita bersepakat secara mufakat 1 Ramadan 1444 H jatuh pada Kamis, 23 Maret 2023,"" pungkasnya.",Agama,REAL
"Awal Puasa Sudah Ditetapkan, Masyarakat Langsung Berbondong ke Masjid untuk Tarawih"," Puasa pertama Ramadhan 1444 Hijriah telah ditetapkan pada Kamis, (23/3/2023). Hal itu setelah hilal terlihat pada Rabu, (22/3/2023). Artinya solat Tarawih pertama akan berlangsung pada Rabu, (22/3/2023) malam. Pantauan MNC Portal Indonesia di Masjid Raya KH Hasyim Asy'ari, Jakarta Barat nampak masyarakat berbondong-bondong memasuki rumah ibadah ini untuk sholat tarawih. Dewan Kesejahteraan Masjid (DKM) KH Hasyim Asy'ari pun terlihat bersiap-siap untuk melaksanakan salah tarawih perdana ini. Sekretaris DKM Masjid Raya Hasyim Asy'ari Khumaidi Hambali mengatakan pihak masih menunggu keputusan dari Kementerian Agama untuk pelaksanaan solat tarawih ini. ""Untuk pelaksanaan solat tarawih kita juga masih menunggu karena kita tadi sudah laporkan hasilnya dan menunggu,"" ucapnya. ""Kita sudah melalukan persiapan ya , insyaallah nanti kalau diputuskan dari kemenang malam hari ini kita melakukan tarawih bersama,"" tambah Khumaidi. Meski begitu pihaknya sudah mempersiapkan pelaksanaan solat tarawih ini. Kata Khumaidi, kapasitas Masjid Raya KH Hasyim Asy'ari pada solat tarawih ini akan dibuka secara penuh. ""Untuk tarawih pada tahun ini karena memang sudah tidak ada pembatas kita kapasitas full Kalau kapasitas total masjid KH Hasyim Asy'ari ini totalnya 12.500,"" ucapnya.",Agama,REAL
"Gempa M3,6 Landa Bonebolango Gorontalo"," Badan Meteorologi Klimatologi dan Geofisika (BMKG) menyebutkan gempa bumi melanda wilayah sekitar Gorontalo, pada Kamis (23/3/2023) malam dengan kekuatan 3,6 Magnitudo.Gempa terjadi Pukul 22.32 WIB dengan titik koordinat di 0,01 Lintang Utara dan 123.24 Bujur Timur. Pusat gempa diketahui berada memiliki kedalaman 137 kilometer dan berada pada posisi 59 kilometer dari sisi Tenggara Bonebolango Gorontalo. Terima Bantuan Gerobak Perindo, Ini Cerita Pedagang Lokawisata Baturraden Korban Banjir Bandang ""Informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data,"" tulis BMKG dalam akun media sosialnya. [Carlos Roy Fajarta]",Bencana Alam,REAL
Polisi: Dua Pemotor Tewas Usai Adu Banteng dengan Truk di Bogor,"BOGOR - Dua pengendara sepeda motor berinisial FS (28) dan RP (21) meninggal dunia setelah terlibat kecelakaan adu banteng dengan truk di Desa Pengasinan, Gunungsindur, Kabupaten Bogor, Jawa Barat, Kamis (23/3/2023). ""Setelah kejadian, pengemudi berinisial FS (28) langsung meninggal di lokasi. Sementara itu pria berinisial RP (21) meninggal saat sudah berada di Rumah Sakit Pena 98,"" kata Kapolsek Gunungsindur Polres Bogor, Kompol Birman Simanullang dilansir Antara. Ia menjelaskan, kecelakaan maut itu terjadi pada Kamis pagi tepatnya di Jalan Raya Pahlawan, Desa Pangasinan, Kecamatan Gunungsindur, Kabupaten Bogor. Menurut Birman, saat itu FS sedang membonceng RP melaju dengan kecepatan tinggi dari arah Bogor menuju Tangerang. Kemudian, dari arah berlawanan ada sebuah truk yang hendak menyalip mobil di depannya dan menghindari jalan berlubang. ""Hingga (truk) menabrak pengendara sepeda motor hingga terpental sejauh 10 meter. Keduanya (FS dan RP) meninggal dunia akibat menderita luka cukup parah pada bagian kepala,"" terang Birman. Akibat kecelakaan itu, sepeda motor yang ditumpangi FS dan RP ringsek di bagian depan hingga belakang. Sedangkan kendaraan truk hanya rusak pada bagian bemper depan tepatnya sebelah kanan. ""Pengemudi truk dan kendaraannya langsung kita amankan, dan saat ini kejadian tersebut telah dilimpahkan kepada Unit Laka Pondok Udik guna proses penyidikan lebih lanjut,"" tuturnya.",Lain-lain,REAL
"Tradisi Unik Ponpes di Blitar, Tunaikan Salat Tarawih 23 Rakaat Hanya 10 Menit","BLITAR - Jamaat pondok pesantren Mamba'ul Hikam di Desa Mantenan, Kecamatan Udanawu, Kabupaten Blitar didatang warga dari berbagai daerah sekitar. Hampir 2.000 jamaah datang ke pondok pesantren yang berdiri sejak tahun 1900an ini, atau sudah lebih dari satu abad yang lalu. Hampir tidak ada perbedaan pondok pesantrena pimpinan Kiyai Haji Dliya'uddin Azzamzami ini yang mengajarkan mengaji salafiah. Perbedaanya hanya untuk salat tarawih yang terbilang cepat, yakni kurang lebih sepuluh menit untuk 23 rakaat beserta salat witirnya. Salah satu jamaah, Arif, mengaku memilih salat di Pondok Mambu'ul Hikam ini karena kecepatanya. Disaat kesibukannya sebagai pekerja, ia tetap bisa menjalankan ibadah. Ia pun meyakini, tidak ada perbedaan soal syarat dan rukun salat dengan salat terawih yang dilakukan di masjid lainya. ""Saya memang memilih untuk salat tarawih di sini karena cepat. Jadi lebih fokus dan tidak melamun saat salat,"" katanya, Kamis (23/3/20230. Kiyai Haji Dliya'uddin Azzamzami pengasuh pondok pesantren Mamba'ul hikam mengatakan, salat cepat ini sudah menjadi tradisi sejak jaman kakeknya, yakni Kiyai Haji Abdul Qofur pada tahun 1900an. Alasan pendahulunya melaksanakan salat cepat ini karena masyarakat desa mantenan saat itu banyak yang berkerja dan sulit diajak beribadah, sehingga membuat rakaat salat tarawih lebih cepat. Ia mengatakan meski ada anggapan salatnya belum tumakninah, namun ia menyakini tidak ada perbedaan salat terawih di pondoknya dengan tempat lain. Salat ini juga tidak mengurangi syarat dan rukun sholat. Ia mengaku mendapat dukungan dari ulama-ulama yang lain, sehingga tradisi ini tetap berlangsung lebih dari satu abad. ""Salat tarawih di sini sudah dimulai sejak mbah saya. Tarawih yang tidak mengurangi dan tidak mengubah aturan salat yang ada. Salat tarawih ini sudah dilakukan sejak 1907 dari mbah saya hingga sekarang,"" ujarnya. Pondok pesantren Mamba'ul Hikam memiliki lebih dari 1.500 santri, baik laki-laki dan perempuan. Tidak hanya datang dari warga sekitar, namun juga warga luar pulau, seperti Kalimantan, Sumatera, dan Sulawesi. Mereka datang ke Pondok Mamba'ul Hikam untuk belajar mengaji salafiyah atau mengaji kitap kuning.",Agama,REAL
"Lindungi Kesehatan Mental, Ini Tanda Depresi yang Jarang Disadari!","SETIAP orang pernah merasa sedih, namun tak semua mengalami depresi yang mana memengaruhi kesehatan mentalnya. Akan tetapi jika seseorang terkena depresi dan dibiarkan begitu saja, maka akan berpengaruh terhadap suasana hati, cara berpikir hingga menimbulkan penyakit. Senior salah satu perguruan tinggi di Claremont, California E. Mollie Kashuk mengatakan, depresi menutup hubungan dengan orang lain, menghambat kreativitas, dan yang terburuk adalah mematikan harapan. Hal tersebut juga sering menyebabkan rasa sakit emosional yang dalam. Tak hanya kepada seseorang saja yang mengalaminya, tetapi juga pada keluarga serta teman terdekat orang tersebut. “Ini bukan apa yang orang pikirkan, tindakan malas atau kurangnya keinginan untuk berubah,"" katanya seperti dikutip dari laman Everyday Health. Kemudian menurut American Psychiatric Association's current Diagnostic and Statistics Manual of Mental Disorders (DSM-5), yang merupakan panduan diagnostik yang digunakan oleh sebagian besar profesional kesehatan mental, jika Anda pernah mengalami delapan gejala ini hampir setiap hari, kemungkinan didiagnosis dengan gangguan depresi mayor ( MDD ). Dikenal sebagai depresi klinik. Berikut ini delapan gejala yang dimaksud, yaitu: 1. Terus-menerus merasa menangis, kosong atau tidak berharga. 2. Memiliki sedikit minat atau kesenangan pada pekerjaan, hobi, teman, keluarga, dan hal lain yang pernah Anda nikmati sebelumnya. 3. Perhatikan perubahan dramatis naik atau turun nafsu makan Anda atau berat badan yang tidak terkait dengan diet. 4. Sering merasa lesu atau lelah tanpa alasan yang jelas. 5. Mengalami kesulitan berkonsentrasi atau membuat keputusan. 6. Anda meremas-remas tangan, mondar-mandir, atau menunjukkan tanda-tanda kegelisahan lain - atau sebaliknya, bergerak atau berbicara lebih lambat dari biasanya. 7. Berjuang dengan insomnia atau terlalu banyak tidur. 8. Punya pikiran berulang tentang bunuh diri atau kematian. Para ahli menyarankan, apabila Anda mengalami gejala tersebut maka segeralah periksakan diri ke ahlinya. Seperti psikiater atau psikoterapis, agar keluhan yang menjurus ke depresi bisa diatasi dan tidak memperburuk kesehatan mental.",Kesehatan,REAL
Apa Benar Masalah Mental Bisa Disembuhkan dengan Pendekatan Agama?,"BANYAK orang beranggapan, mengalami masalah mental itu akibat jauh dari Tuhan atau kena kutukan karena telah melakukan perbuatan sangat berdosa. Stigma seperti ini perlu diluruskan, sebab pandangan semacam itu sangat keliru. Masalah kesehatan mental paling banyak terjadi akibat faktor eksternal. Tuntutan hidup yang sangat besar, masalah ekonomi, merasa tidak berharga, bahkan sulit mengelola ekspektasi yang tinggi, adalah beberapa contoh penyebab seseorang merasa tertekan hingga alami masalah mental. Pendekatan agama bisa dilakukan untuk mengatasi hal tersebut. Terlebih jika Anda adalah orang yang percaya akan adanya Tuhan. Tapi, pendekatan agama saja dinilai kurang begitu kuat untuk bisa menyembuhkan, itu kenapa sains tetap diperlukan. ""Jika hanya mengandalkan pendekatan agama, tanpa mengetahui masalah utamanya apa, yang terjadi malah bisa berakibat kekerasan pada penderita,"" terang Aktivitas HAM dan Penggiat Inklusi Disabilitas Bahrul Fuad, dalam Webinar Jelang 'Deklarasi Relio-Mental Health Indonesia', Senin (10/10/2022). ""Ini yang saya temukan di kasus penderita masalah mental ditempatkan di satu pondok, lalu mereka dibangunkan pada tengah malam, dimandikan air dingin, lalu diruqyah. Saya mewakili Komnas Perempuan tempat saya bekerja menilai tindakan ini melanggar HAM. Itu kenapa, jika pendekatan agama tidak diimbangi sains, akan berisiko tindak kekerasan yang merugikan penderita,"" tambahnya. Pendekatan agama dalam mengatasi masalah kesehatan mental akan jauh lebih berhasil jika sains dihadirkan di tengah-tengahnya. Ini memastikan bahwa tindakan penyembuhan masalah sesuai dengan ilmu pengetahuan, tapi juga sesuai dengan kepercayaan yang dianut penderita. Lagipula, di Indonesia ini tak bisa dipungkiri bahwa tokoh agama punya peran yang sangat besar. Banyak orang ogah pergi ke psikolog atau psikiater ketika merasa mentalnya terganggu, dan memilih datang ke pemuka agama. Keputusan itu tidak salah, namun bagaimana pun masalah mental bisa diatasi dengan komprehensif jika ditangani juga oleh tenaga profesional yang memahami betul masalah kesehatan mental. ""Jadi, pendekatan agama perlu dilengkapi pengetahuan kesehatan mental, sehingga ketemu titik tengahnya dan ini bisa membantu mengatasi masalah mental,"" ungkap Ahli Kesehatan Mental dan Pencegahan Bunuh Diri Sandersan Onie, PhD. Sandy, sapaan akrabnya, menambahkan juga bahwa penting bagi pemuka agama untuk teredukasi soal kesehatan mental ini. Dia berharap sekali bahwa di masa depan, bukan hal aneh ketika pemuka agama membahas soal kesehatan mental di ruang khotbah keagamaan, misal di khotbah Sholat Jumat untuk para Muslim. ""Dengan tokoh agamanya juga teredukasi soal kesehatan mental, kami berharap dan cukup yakin bahwa masyarakat yang mempercayai mereka bisa lebih sadar bahwa kesehatan mental sama pentingnya dengan kesehatan badan,"" tambah Sandy. Karena alasan itu juga, Deklarasi Relio-Mental Health bakal dihelat demi memastikan tokoh agama yang ada di Indonesia bisa bekerja sama mengedukasi masyarakat mengenai kesehatan mental. Hal ini pun sejalan dengan tujuan G20 yaitu menciptakan generasi penerus yang berkualitas. Dalam agenda tersebut, akan hadir tokoh lintas agama perwakilan dari Majelis Ulama Indonesia, Persekutuan Gereja-gereja di Indonesia, Komisi Waligereja Indonesia, Pengurus Besar Nahdlatul Ulama, Parisada Hindu Dharma Indonesia, Perwakilan Umat Buddha Indonesia (Walubi), dan International Center for Religions and Peace.",Kesehatan,REAL
Apa Benar Gen Z Paling Gampang Kena Mental Dibanding Generasi Sebelumnya?,"GEN Z dianggap paling rapuh dan lemah mentalnya. Pandangan ini beredar luas di media sosial, bahkan kerap menjadi konten yang tak jarang jadi bahan gunjingan. Konten TikTok banyak membahas soalan ini. Gen Z dianggap terlalu manja, gampang kena 'mental breakdown', bahkan dinilai tidak bisa menghadapi masalah yang sebetulnya sederhana. ""Pernyataan bahwa Gen Z adalah kelompok yang paling lemah mentalnya menurut saya pribadi itu stigma yang sangat salah,"" tegasnya di Webinar Jelang 'Deklarasi Relio-Mental Health Indonesia', Senin (10/10/2022). Bahrul menjelaskan, masalah kesehatan mental ini sudah ada puluhan tahun di Indonesia. Tapi, di era sekarang yang mana akses ke fasilitas kesehatan mental cenderung mudah, ini membuat generasi Z dianggap lemah. ""Padahal, banyak orang di usia dewasa yang masih dipasung hingga saat ini. Artinya, kesehatan mental bukan hanya dimiliki atau banyak dialami generasi Z, tapi bisa juga dialami mereka yang sudah dewasa muda, dewasa, bahkan lansia,"" kata Bahrul. Peneliti Kesehatan Mental dan Pencegahan Bunuh Diri Black Dog Institute Australia Sandersan Onie mengutarakan, dibanding anak muda, lansia adalah kelompok masyarakat yang paling banyak melakukan tindakan bunuh diri. ""Kita biasa terpapar informasi bahwa anak muda atau dewasa muda melakukan bunuh diri lewat media. Padahal, kenyataannya di masyarakat adalah lansia yang paling banyak bunuh diri. Ini seperti gunung es,"" katanya. Lebih lanjut, Sandy, sapaan akrabnya, menerangkan bahwa kenapa muncul pandangan Gen Z paling lemah atau rapuh mentalnya, ini juga efek dari perkembangan zaman. Mereka dihadapi situasi bahwa harus siap bersaing bukan hanya dengan keluar sendiri atau teman sekelas, tetapi seluruh orang di dunia. Parahnya lagi, mereka hidup di tengah-tengah media sosial, yang membuat mereka mudah membandingkan diri sendiri dengan orang lain. ""Pada akhirnya generasi Z ini mudah rapuh. Mungkin kita lihatnya mereka perfect, tapi di dalamnya rapuh. Dan luar biasanya, Gen Z ini berani mengutarakan kerapuhannya itu, beda dengan generasi lebih senior,"" ungka Sandy ""Ada satu pandangan begini, bahwa seseorang yang mengakui kerapuhannya itu adalah orang yang merasa lebih manusia. Ini yang dipercaya banyak generasi muda termasuk Gen Z. Ingat, rapuh bukan lemah. Seseorang yang punya masalah kesehatan mental bukan berarti dia lemah, tapi dia jujur dengan keadaan dirinya sendiri,"" tambahnya. Di kesempatan ini juga Sandy mengimbau kepada masyarakat agar tidak kemudian membully atau menggosipkan para Gen Z ini dengan segala keunikannya. Ketika ada yang merasa rapuh, beri uluran tangan untuk support mereka. ""Care sebisa Anda, bantu semampu Anda, dengarkan cerita mereka. Tapi, jangan juga memberi nasihat karena ini bukan tugasnya Anda atau bahkan marah-marah ketika mentalnya terganggu. Jika perlu, datang ke profesional untuk mengatasi masalah mental yang dihadapi,"" saran Sandy.",Kesehatan,REAL
"Sering Tahan Pipis, Ini 5 Bahayanya yang Mengerikan!","SELAMA ini masih banyak orang yang menilai, menahan keinginan pipis adalah hal yang biasa saja. Padahal kebiasaan buruk ini tidak baik bagi kesehatan. Apalagi jika berada di pusat keramaian, atau tengah asyik bersama kawan-kawan. Hal ini karena menahan buang air kecil sangat buruk dan berisiko mengalami infeksi saluran kemih. Meski bisa menyebabkan kerusakan otot pada saluran kecing, perilaku suka menahan buang air kecil tidak akan merusak secara langsung. Kerusakan akan muncul apabila kebiasaan ini telah terpupuk dan dilakukan secara terus-menerus. Selain itu, ada bahaya lainnya dari menahan buang air kecil untuk kesehatan. Apa saja? 1. Infeksi kandung kemih Sering menunda buang air kecil bisa menyebabkan penumpukan dan perkembangan bakteri di saluran kemih. Bila dilakukan secara terus menurus, kondisi dapat memicu terjadinya infeksi pada saluran kencing. 2. Pembengkakan kandung kemih Ketika menahan buang air kecil, otomatis urine akan tertahan di kandung kemih. Kandung kemih sendiri hanya bisa menampung sekitar tiga gelas air. Bila terlalu sering menahan buang air kecil, akan terjadi pembengkakan kandung kemih dan meningkatkan risiko komplikasi lainnya. 3. Batu ginjal Menahan buang air kecil juga bisa memicu terjadinya batu ginjal, atau kondisi akibat menumpuknya endapan mineral di dalam organ ginjal. Apabila tidak dikeluarkan secara teratur, maka kristal dapat terbentuk dan menyebabkan batu ginjal. Bila sudah demikian, penderita akan merasa beberapa gejala seperti nyeri dan mengeluarkan darah saat buang air kecil. 4. Melemahkan otot kandung kemih Perlu diketahui, ketika Anda menahan buang air kecil, maka otot kandung kemih akan bekerja lebih keras. Otot kandung kemih akan melakukan kontraksi berulang kali mengikuti perintah dari otak untuk menahan. Lambat laun, hal ini akan melemahkan otot kandung kemih dalam menahan urine. Maka jangan heran bila ke depannya penderita cenderung mudah mengompol. 5. Gagal ginjal Efek samping paling berbahaya dari kebiasaan menahan buang air kecil adalah gagal ginjal. Kondisi ini menyebabkan ginjal gagal menyaring racun dan limbah dari dalam tubuh untuk dikeluarkan.",Kesehatan,REAL
"Kasus Gangguan Ginjal Misterius Anak Indonesia Melonjak, Ketahui Gejalanya!","SEPERTI orang dewasa, banyak juga penyakit yang mengintai kesehatan anak-anak, salah satunya adalah penyakit ginjal. Ya, tidak hanya dialami oleh orang dewasa, nyatanya sebagaimana diterangkan Ikatan Dokter Anak Indonesia (IDAI) kasus gagal ginjal banyak dialami oleh anak-anak. Spesialis anak dr. Henny Adriani, SpA(K) menjelaskan salah satu penyakit ginjal yang dialami oleh banyak anak-anak adalah gangguan ginjal misterius. Mengapa disebut misterius? Karena memang saat ini penyakit tersebut masih belum diketahui secara pasti akar penyebabnya dan masih terus dipelajari. ""Hingga saat ini penyakit itu belum diketahui penyebabnya,"" ujar dr. Hanny seperti dikutip dari kanal YouTube IDAI_TV, Senin (10/10/2022). Tetapi bila dilihat dari kondisinya kebanyakan anak-anak yang mengalami kondisi itu berusia di bawah 6 tahun. “Kita lihat ada kecenderungan anak-anak yang mengalami ini, mereka yang sudah terinfeksi Covid-19. Tapi apakah berhubungan? Kita belum konfirmasi hubungannya, tapi saat ini kita pikir ini berhubungan,"" lanjutnya. Tidak bisa dianggap sepele, nyatanya di Indonesia dua bulan terakhir kasus penyakit ini mengalami lonjakan cukup tinggi sejak awal tahun ini. Diungkap dr. Hanny, kasus penyakit ini mulainya dari Januari 2022, tapi dua bulan terakhir ini ada lonjakan kasus gangguan ginjal misterius. Sebanyak lebih dari 100 anak mengalami kasus tersebut. Seperti penyakit gangguan ginjal pada umumnya, gejala gagal ginjal misterius pada anak tidak berbeda dengan penyakit ginjal selama ini. Contohnya, jumlah air urin yang menurun drastis hingga tidak keluar sama sekali yang mana diikuti dengan anak juga demam dan diare. ""Biasanya datang dengan riwayat demam dan diare, itu paling sering ada yang disertai ada yang tidak disertai dengan gangguan nafas, misalnya batuk pilek. Tapi sebagian besar demam dan diare, jumlah pipis menurun dan jatuh kondisi gagal ginjal,"" tutur dr. Hanny Orang tua patut menaruh perhatian ekstra, sebab penyakit ini sebagai gangguan ginjal akut progressive atypical karena perburukan akibat penyakit ini berjalan relatif cepat. ""Terjadi gangguan ginjal akut mendadak dan perburukannya juga cepat. Itu yang membuat kami sebagai dokter anak yang menangani ginjal, menganggap penyakit ini tidak biasanya,"" tuturnya. Dokter Hanny menyarankan, sebagai langkah penanganan secara cepat dan tepat, anak di bawah usia 6 tahun dan mengalami demam, diare, ada gangguan saluran napas, muntah ini wajib diperhatikan produksi air seninya oleh para orang tua. ""Kita pastikan anak kita cukup mendapat cairan. Anak -anak itu idealnya pipis 5 sampai 6 jam sekali. Kalau tidak pipis sama sekali bisa langsung ke rumah sakit. Sehingga dokter bisa langsung memberi penanganan,"" pungkas dr. Hanny",Kesehatan,REAL
