title ,text,subject,date
Link Survei Pendirian Bank Syariah Muhammadiyah,"Ayo gaes d isi y,pernyataan qt bahwa qt mendukung,smg cpt terwujud,smg Allah mdhkan sgl sesuatux Mohon bantuannya, survei Bank Syariah Muhammadiyah (BSM) Mungkin ada yang belum isi…silakan MAKLUMAT ANGKET LEMBAGA KEUANGAN MUHAMMADIYAH Perihal : Mohon Bantu Isi dan Edarkan Angket bagi Warga Muhammadiyah, simpatisan dan masyarakat umum. Merujuk hasil Muktamar di Makasar tahun 2015 tentang PILAR KE-3 penguatan Lain-lain Muhammadiyah dan dengan telah dihasilkan sebagian konsep dokumen Pendirian Lembaga Keuangan Syariah Muhammadiyah (ide : BankMUsyariah) oleh Tim Penggagas yang dilahirkan dari komunitas Bisnis Warga Muhammadiyah, maka bersama ini kami edarkan Angket untuk mensurvey kebutuhan Warga Muhammadiyah (Pengurus, Anggota dan Simpatisan) akan adanya lembaga keuangan mulai dari tingkat Pusat hingga Ranting. Untuk itu perlu didalami dari lubuk hati yang paling dalam dari segenap Warganya, yang memang akan merasakan langsung atau tidak langsung keberadaan lembaga keuangan tersebut. Melalui angket ini kami asumsikan akan menjadi jalan terbaik sebagai aspirasi Warga Muhammadiyah untuk memiliki lembaga keuangannya sendiri. Oleh sebab itu, kami mengundang partisipasi aktif segenap Warga Muhammadiyah untuk mengisi angket dan menyebarkan kepada sesama Warga Muhammadiyah. Adapun hasilnya nanti kami akan publikasikan kembali dan jadi bahan untuk diusulkan pada Muktamar Muhammadiyah tahun 2022 nanti. Atas partisipasi anda sekalian kami ucapkan terima kasih. Berikut ini link angket yang dapat anda isi dan edarkan sebagai mana terlampir. https://forms[dot]gle/epbLwapFDnNGtZAYA koord. Tim Pengagas, Drs. Miftahuddin, MSi., RFP Segera isi dan bantu edarkan sebelum ditutup akhir tahun ini 2020” unggah akun Facebook Ain’nayya, Rabu (30/12/2020).",Lain-lain,2021
Akun Whatsapp Cawabup Tanjabbar Hairan Meminta Sejumlah Uang,kebetulan ATM saya over limit saudara nanti malam baru selesai maksudnya saya bisa numpang tranferkan 5jta ke rekening yg dituju saudaraku Nanti malam selesai limit saya tranfer kembali ke saudaraku dan saya lebihkan 1jta saudaraku… Bisa saudaraku…”,Lain-lain,2021
Ambyaar Pemilik 201kg Sabu Dipetamburan Ternyata Anggota FPI,Ambyarrrrrr.kacau kacau”,Lain-lain,2021
"Kewenangan Memberikan Label Halal Tidak Melalui MUI Lagi, Tapi oleh PT. Surveyor Indonesia","“makin menggila aja ni si yaqut. lebel halal pada produk tidak melalui MUI lagi, tapi diberikan kewenangan ke PT. Surveyor",Lain-lain,2021
Soimah Adakan Giveaway Tahun Baru di Facebook,"“Live – Sudah mulai, saya akan mendonasikan lebih dari Rp 1000.000 untuk 500 orang pertama yang menebak dengan benar ‘NOMOR’ di foto",Lain-lain,2021
Whatsapp Kasir Indomaret Salah Input Voucher Games,"Selamat siang kak, Maaf ganggu, kami dari kasir indomart, minta tolong sebentar, tadi ada pelanggan kami beli voucher game, kami salah input nomor jadi sms nya terkirim ke nomor kakak. Sms dari whatsapp yang ada tulisan Thailand nya kak, karna ada kode 6 angka kak untuk kode voucher game fishinggo kk. Bisa dikirim sms nya kak…",Lain-lain,2021
Foto Seorang Wanita Asal Amerika Mengundang HRS Untuk Berdiskusi,"MashaAllah Seorang wanita asing yang berlokasi di Amerika diketahui mengundang Imam Besar MRS. Wanita tersebut sangat mengagumi sosok IB karena kelemah-lembutannya sekaligus sangat berwibawa. Maka tak pelak, IB diundang untuk berdiskusi karena rasa penasaran wanita asing itu yang sangat menggebu-gebu. Ini adalah bukti Imam Besar dicintai hingga ke seluruh dunia. Sayangnya, pemerintah menutup mata terhadap prestasi Imam Besar sampai harus dipenjara bahkan membubarkan kami. Biarlah semangat kami semakin berkobar demi membela Lain-lain. Allahu Akbar 3x",Lain-lain,2021
"Judul Artikel “Wagub DKI Bolehkan Warga Jual Terompet untuk Malam Tahun Baru, asalkan Tidak Ditiup”",Dimalam tahun baru ada pesan dari Wagub DKI.. mungkin beliau Belum makan OBAT,Lain-lain,2021
Ustad Adi dan Somad Kaget 3 Pangeran Uni Emirat Arab Rayakan Natal Dengan Paus,"“Arab rayakan natal, Aeab saudi merayakan natal, Pangeran saudi rayakan natal dengan paus”",Lain-lain,2021
"Video Siaran Langsung “Kapal Tenggelam, 1 Januari 2021”",Ya Allah Selamatkanlah Mereka,Lain-lain,2021
kesimpulan Rob Oswald: COVID 19 adalah khayalan dan fiktif,"Kami sekarang telah sampai pada kesimpulan tegas melalui semua penelitian dan pekerjaan lab kami, bahwa COVID 19 adalah khayalan dan fiktif. Kami di 7 universitas yang melakukan tes lab pada 1500 sampel ini sekarang menggugat CDC untuk Lain-lain Covid 19. CDC belum mengirimkan satu pun sampel Covid 19 yang layak, terisolasi, dan murni. Jika mereka tidak dapat atau tidak mau mengirimkan sampel yang layak, saya katakan tidak ada Covid 19, itu fiktif. Jadi yang kita hadapi hanyalah jenis flu lain seperti setiap tahun, COVID 19 tidak ada dan hanya bersifat fiktif. Saya percaya China dan globalis mengatur tipuan COVID ini (flu yang disamarkan sebagai virus baru) untuk membawa tirani global dan negara pengawasan totaliter polisi di seluruh dunia, dan plot ini termasuk Lain-lain pemilu besar-besaran.",Kesehatan,2021
mulai tanggal 31-12-2020 pukul 06.00 sore sampai dengan tanggal 01-01-2021 akan dilakukan mati lampu total,"Di informasikan kepada seluruh masyarakat sekitarnya,demi kebaikan, keamanan, kesehatan, keselamatan kita bersama.Bahwa mulai tanggal 31-12-2020.pukul 06/00 sore/menjelang malam.Sampai dengan tanggal 01-01-2021.Akan di lakukan mati lampu total. Di karenakan Bupati tidak mempersetujui adanya hiburan atau kegiatan rame-rame yang tidak jelas, tahun baru ini, tidak seperti tahun baru yang sebelumnya. Di masa pandemi atau covid 19 ini ya. Harus mengikuti protokol yang sudah ada di berikan oleh pemerintah MOHON PENGERTIAN",Lain-lain,2021
Istora Senayan Dijadikan Tempat Penampungan Pasien Covid-19,Asslm.. Salam sehat for trg samua… RS full pasien lpgn Istora senayan jkrta jd tmpat pnampungan .. #coba” jo yg nda percaya dg Covid-19..,Kesehatan,2021
Vaksin Sinovac Covid-19 yang akan di suntikkan kepada warga hanya untuk kelinci percobaan,"Coba perhatikan kemasan Vaksin Sinovac Covid-19 yang akan di suntikkan kepada warga. Jelas bertuliskan “Only for clinical trial” (Hanya untuk uji coba klinis alias untuk kelinci percobaan). Dan perhatikan “Composition and Description” Yaitu berasal dari Vero Cell atau berasal dari jaringan Kera hijau Afrika (Jelas tidak halal), kemudian mengandung Virus hidup yang dilemahkan, dan mengandung bahan dasar berbahaya (Boraks, formaline, aluminium, merkuri, dll). Belum lagi yang tidak tertulis pada kemasan yaitu tidak ada jaminan tidak tertular penyakit setelah di vaksin dan tidak ada jaminan atau kompensasi dari perusahaan Sinovac jika terjadi cedera vaksin atau KIPI pada korban Vaksin. Sumber yang membahas efek samping vaksin Sinovac Covid-19: Hasil keterangan FDA klik https://www.fda.gov/media/143557/download… Hasbunallah wani’mal wakiil.",Kesehatan,2021
Video “Mentri Lain-lain Yaqut di usir ketika hadir di tanah melayu”,“Mentri Lain-lain Yaqut di usir ketika hadir di tanah melayu #MELAYUMANTAP”,Lain-lain,2021
Video “BERITA TERBARU HARI INI ~ AKHIRNYA DI PUTUSKAN FPI BUKAN ORMAS TERLARANG”,“BERITA TERBARU HARI INI ~ AKHIRNYA DI PUTUSKAN FPI BUKAN ORMAS TERLARANG”,Lain-lain,2021
Indonesia Tidak Bergabung ke Aliansi Strategis Militer Islam Sunni Karena Dianggap Merapat ke Komunis China,"Innalillahi wainna ilaihi rooji’uun… kita ditinggalkan oleh saudara2 Negara Muslim Dunia… 😢 Arab Saudi Bentuk 34-Negara Aliansi Strategis Militer Islam Sunni, Tanpa IRAN dan INDONESIA.Karena Indonesia saat ini dianggap merapat ke komunis China dengan semua strategi bisnis dan Lain-lain ala komunis China serta Syiah Iran dengan strategi Lain-lain Lain-lain Syiah yg menjadi musuh Islam dari ke 34 negara Islam saat ini….dan akhirnya negara Indonesia dengan penduduk Islam terbesar di dunia yang dibangga-banggakan saat ini sudah tidak dianggap oleh umat dunia Islam saat ini….😢 Innalillaahi wa inna ilaihi rojiun… di negara” Islam yg lain sdh faham dg keadaan Indonesia…Ttpi bnyk orang Indonesia sendiri yg tidak faham dg negerinya, yg saudara” negara Islam memandang dg ganjil keadaan Islam suni nya… Maka kebiasaan kita yg masa bodoh/apatis/tdk peduli/tdk ada rasa tanggung jawab akan Lain-lain & bangsa negara NKRI harus sgr diganti dg yg cerdas, tanggap & sigap…, sehingga akan selamatlah bangsa & negara Indonesia, Lain-lain ALLAH SWT, umat Islam & generasi anak cucu yg butuh perlindungan & warisan keamanan & kenyamanan hidup dlm Lain-lain maupun berbangsa & bernegara… Mari kita segera sadar, sgr bgkit, sgr berbenah dlm sagala hal & sgr merapatkan barisan, hindari sgl provokasi & propaganda yg dapat mecah belah Muslim & NKRI …. dlm bimbingan arahan, komando para ulama-ulama yg HAQ MIRROBBIKUM yg benar” pewaris kenabian… Amanah, tanggung jawab, kasih sayang terhadap umat & NKRI yg berdaulat & bermartabat luhur & mulia… AAMIIN YAA ROBBAL ‘ALAMIIN…",Internasional,2021
Wakil Wali Kota Surabaya Terpilih Armuji Meninggal Dunia,Innalillahi wainna illaihi roji’un. Ikut berduka cita sedalam dalamnya atas meninggalnya almarhum Bapak Ir Armuji wakil walikota Surabaya hari ini. Semoga diampuni segala dosa dan kesalahannya dan diterima amal ibadahnya dan bagi keluarga yang ditinggalkan diberikan ketabahan dan kesabaran menghadapi ujian ini. Aamiin,Lain-lain,2021
Raja Thailand panggil ulama Islam baca doa tolak bala covid 19,Disini gak sempat karena sibuk ngurusin ormas ….sampai2 kasus lain lupa 😄😄😄” Narasi dalam gambar: “Raja Thailand panggil ulama Islam baca doa tolak bala covid 19”,Internasional,2021
Vaksin Sinovac Mengandung Sel Kera Hijau Afrika,"Vero Cell = Sel Vero, Sel Ginjal Monyet Hijau Afrika",Kesehatan,2021
Tulisan dr. Siti Fadillah terkait Pengobatan Covid-19,"Tulisan dr Siti Fadillah, dokter jantung dan mantan mentri kesehatan Menurut saya cara pengobatan Covid-19: Pertama kita harus tahu bahwa batuk bukan penyakit utama, demam bukan penyakit utama, tapi itu hanya reaksi tubuh terhadap perlawanan infeksi atau lainnya, termasuk sakit tenggorokan. Kalau kita beli obat flu, isinya adalah pereda nyeri tenggorokan, pereda batuk kering, pereda demam, ada pengencer dahak juga kadang kadang Dari sini kita belajar, untuk penyembuhan flu diobati sesuai dengan gejala sakitnya apa. Katakanlah Covid-19 gejala sakitnya adalah radang tenggorokan, batuk kering, demam, sesak nafas Maka pengobatan nya adalah : Istirahat Total ( ini wajib apapun jenis sakit flu nya, karena virus dilawan oleh antibodi ). Benar-benar istirahat sampai fit, bukan sampai badan terasa enakan. Harus sampai fit, bisa 7 hari istirahatnya. Suplai vitamin dengan dosis double, kalau saya biasanya kena flu minum Farmaton Vit 2x sehari, Ester C 1000 mg 2x sehari, Madu 5 sendok, Habbats Cair 5 kapsul, Zaitun 3 sendok.Jika sesak nafas ( karena semua jenis flu yang menyerang manusia memang menyebabkan atau dibarengi sesak nafas, apalagi untuk orang yang punya asma seperti saya). Jadi tidak usah heran kalau Covid-19 katanya bikin sesak nafas, karena semua flu memang begitu. Nah lanjut lagi, kalau sudah sesak nafas, pengobatan yang mujarab adalah dengan alat uap Nebulizer + obat Ventolin cair + cairan infus ( bisa dilakukan sendiri di rumah, sangat mudah dan tidak berbahaya ). Diuapi sehari 3x sampai hilang sesak nafasnya, biasanya 1-3 hari hilang sesaknya seiring dengan semakin membaiknya kondisi tubuh. Jika batuk ada dahaknya, dengan diuapi ikutan sembuh batuknya, masalahnya dahak akan keluar banyak dan pasti membuat iritasi tenggorokan, sehingga membuat sakit tenggorokan. Sakit tenggorokan diobati dengan Metyl Predynoasolon dan pereda nyeri nya Asam MaFenamat, biasanya 1 sampai 3x minum sudah sembuh. Kalau demam tinggal panasnya diturunkan dengan Paracetamol ( perlu diingat demam di sini berhubungan dengan infeksi, biasanya infeksi di tenggorokan atau radang tenggorokan). Kalau tidak ada radang tenggorokan yang parah, biasanya tidak akan demam. Hindari makan buah yang bergetah seperti melon, nanas, semangka. Makan buah Jeruk saja, jeruk itu bagus. Selama pengobatan ini, istirahat total dengan mengisolasi diri. Tidak usah mikir kerjaan, tidak usah mikir Lain-lain ( ini yang akan bantu buat percepat sembuhnya). Coba dipelajari cara penyembuhan diatas, apakah perlu kalian ke rumah sakit kalau cuma sakit flu? Tidak kasihan kah dengan para dokter, tenaga medis dan pasien sakit berat lainnya?🍊🍊🍊🍊🍊🍊🍊🆘 * SPANYOL telah mengumumkan perpanjangan darurat hingga (Maret 2021). * 🆘 * Inggris – mengumumkan penguncian (satu bulan). * 🆘 * PRANCIS – (2 minggu) * 🆘 * JERMAN – (4 minggu) * 🆘 * ITALIA – juga akan segera menyusul. * 😱 * SEMUA negara ini telah mengonfirmasi bahwa GELOMBANG KEDUA lebih mematikan daripada yang pertama. * 😷 * Jadi kita harus sangat berhati-hati dan TERUS SEMUA PENCEGAHAN. *  😷🆘 🧚🏻♂💚🧚🏻♂ * Harap juga menjadi komunikator ALERT di antara semua teman dan keluarga. * 😷 * SELAMATKAN SEMUA ORANG DARI GELOMBANG KEDUA. * Kami tidak dapat mengambil FASE PENGUNCIAN ke-2 SEBAGAI JIKA TIDAK ADA. * 😱 * Ya, sejarah memberi tahu kita bahwa (gelombang kedua) lebih berbahaya daripada gelombang pertama, seperti yang terjadi pada 1917 hingga 1919 dengan flu Spanyol. Jutaan orang tewas. * 🧚🏻♂💚🧚🏻♂ * Lindungi diri Anda dan keluarga Anda. * Tetap aman, COVID-19 🙏🏻 * JANGAN menyimpan informasi ini hanya untuk diri Anda sendiri, berikan kepada semua keluarga dan teman Anda. * 🧚🏻♂💚🧚🏻♂",Kesehatan,2021
"Video “POLISI CABANG TIONGKOK, Polisi China Pinda Ke Indonesia”","POLISI CABANG TIONGKOK Polisi China Pinda Ke Indonesia Iya Kan Pak Aparat Pengawal TKA China, kayanya nih iya kan pak Atau jangan-jangan Pancasila dia gak hapal iya kan pak AnnCooooRrrrrr",Lain-lain,2021
Jokowi Mendapat Gelar AMIRUL KAZZAB,BODOHNYA METRO TV. Jokowi Mendapat Gelar dari Raja Salman yaitu AMIRUL KAZZAB langsung di beritakan. Tahu tidak apa artinya AMIRUL KAZZAB…??? Amirul = Pemimpin. Kazzab =Pembohong. Makanya Sebelum di liput tanya dulu Artinya Amirul Kazzab,Lain-lain,2021
Sultan Hassanal Bolkiah akan beli Singapura dan usir etnis China karena menolak Presiden Halimah,"Berita islam terkini: Penolakan warga etnis China di Singapura terhadap Presiden Halimah membuat berang raja muslim paling kaya di dunia, Sultan Hassanal Bolkiah. “Saya tidak menyangka, sebagian rakyat Singapura punya pikiran yang sangat kerdil. Presiden Halimah itu mewakili etnis Melayu yang selama ini terpinggirkan di Singapura. Padahal Singapura awalnya adalah milik Melayu,” kata Sultan Bolkiah yang terkenal dermawan ini. “Jika mereka tetap melakukan penolakan dan demo besar-besaran, maka saya berjanji akan membeli seluruh kekayaan Singapura dan mengusir etnis-etnis pendatang yang tidak tahu berterimakasih itu,” sesal Sultan…",Lain-lain,2021
Halte Palu Arit di Cileungsi,Apakah anda masih kurang yaqin PKI bangkit..SIAP DIBUNUH APA MEMBUNUH..!”mNarasi dalam gambar:m“Kejadian di Cileungsi – Jawa Barat : muncul Halte yang ‘nge-tren’ bentuknya adalah seperti kata pak ‘LP’. Maka perlahan-lahan symbol ini di benarkan untuk TREN KEBANGKITAN KOMUNIS NEO-PKI. WASPADALAH …!!!,Kriminal,2021
Titik Api diam terlihat di Gunung Merapi,Titik Api diam terlihat lewat yt Induk frekom 86,Bencana Alam,2021
Hendra kurniawan Anak kandung jie ping (presiden china),“Hendra kurniawan Anak kandung jie ping (presiden china) ia brigjen polisi yg tdk tertutup kemungkinan kedepannya dipersiapkan tuk menjadi kapolri… jika saat itu telah tiba maka binasalah umat islam indonesia krn negri ini sdh total dibawah kekuasaan china komunis… JADI APAKAH KALIAN MSH BERDIAM DIRI SAJA SAMBIL MENUNGGU KEHANCURAN ITU TIBA …. ? Apakah umat Islam akan selama nya diam…???,Lain-lain,2021
Pesan Berantai Tautan Kuota Belajar 75GB Berlaku Sampai 10 Januari 2021,http://subsidi[dot]kuotabelajar[dot]xyz/?c=75GB Berlaku hanya sampai 10 Januari 2021,Lain-lain,2021
Wanita Ini B3rhubungan Dengan Seekor Babi Hingga Menghasilkan Anak,Sunguh Sangat Memalukan.Wanita Ini B3rhubungan Dengan Seekor Babi Hingga Menghasilkan Anak.,Lain-lain,2021
Inalilahi wainailaihi rojiun Telah meninggal..HRS..Di dalam sel karna kena covid…,Inalilahi wainailaihi rojiun Telah meninggal..HRS..Di dalam sel karna kena covid…,Lain-lain,2021
Pinjaman Dana Bantuan Covid-19 oleh Bupati Pasuruan Irsyad Yusuf,“Mudah-mudahan program yang saya adakan ini bisa membantu para warga saya bisa menjadi warga yang lebih maju. Semoga bermanfaat”,Lain-lain,2021
vaksin Sinovac disebutkan memberi efek samping pembesaran alat kelamin,"Dalam sebuah jurnal terbitan Inggris misalnya, vaksin Sinovac disebutkan memberi efek samping pembesaran alat kelamin. Lelaki yang sudah disuntik vaksin buatan China tersebut disebutkan alat vitalnya memanjang sampai 3 inchi.",Kesehatan,2021
Hydro Oxy Mouth Freshener Spray Dapat Cegah dan Sembuhkan Virus Covid-19,"Hydro Oxy 2.0 Spray membantu Pencegahan c.o.v.i.d.1.9 sudah bersertifikasi BPOM Hydro Oxy 2.0 Spray untuk menyegarkan nafas dan membantu Pencegahan c.o.v.i.d.1.9 sudah bersertifikasi BPOM IZIN BPOM dan Kemasan Terbaru Dapat digunakkan sebagai solusi pencegahan dan penyembuhan virus/bakteri pada tenggorokkan, karya anak negeri NETTO: 60ML (Bisa digunakkan sampai 35 hari) Cara penggunaan semprotan: Buang Nafas terlebih dahulu lalu semprotkan HYDRO di mulut sambil menghirup udara lewat mulut agar sampai ke bagian tenggorokkan. untuk pencegahan : 2 x 6 spray ( pagi/siang – malam ) untuk pengobatan : 6 x 6 spray ( pagi – siang – malam setiap 2 jam sekali) Fungsi dari semprotan ini: Gunakkan setiap hari sebagai pencegahan virus yang menyerang tubuh Bisa menghilangkan / menyembuhkan virus dan sudah terbukti dari reaktif, setelah menggunakan HYDRO OXY, hasil tes menjadi non reaktif. kunjungi website kami di www.hydrooxyspray.com www.hydrooxyspray.com www.hydrooxyspray.com #hydrooxy #hydrooxyspray #hydrooxybpom",Kesehatan,2021
"Penerima perdana suntikan vaksin covid 19 sinovac cina,meninggal dunia","Pekerja kesehatan dan sukarelawan Fabiana Souza menerima vaksin Covid-19 yang diproduksi oleh perusahaan China Sinovac Biotech di Rumah Sakit Sao Lucas, di Porto Alegre, Brasil selatan,meninggal dunia. SRIPOKU.COM, SWISS-Virus; corona atau Covid-19 benar-benar membuat berbagai negara kewalahan. Kini vaksin covid-19 sinovac asal cina yg dianggap menjadi solusi untuk melawan virus corona sudah tersebar ke penjuru dunia termasuk Indonesia. Vaksin sinovac cina ini sangat berbahaya, reaksi senyawa nya akan memicu virus membuat antibody nya sendiri, membelah diri menjadi senyawa kimia virus baru yang lebih banyak dan semakin ganas. Gagalnya uji klinis vaksin sinovac cina dibuktikan dengan digagalkannya penggunaan vaksin cina tersebut diberbagai negara didunia,termasuk cina yang telah membeli jutaan dosis vaksin dari Jerman yang telah terbukti aman dan di akui WHO,padahal cina sendiri sudah memproduksi sinovac dalam jumlah yang cukup besar. Kenapa tidak digunakan untuk negaranya sendiri?Tentu Cina lebih paham dan tau alasannya tentang vaksin ciptaannya dan kenapa memutuskan untuk lebih baik menggunakan vaksin buatan Jerman. Lalu barang sampah tersebut mau dikemanakan? Dibuang? Cina boleh dibilang negara Asia yang terkuat Lain-lainnya untuk sekarang ini,namun sejak adanya dampak virus asal Wuhan tersebut,perLain-lainan cina pastinya turun drastis. Cina adalah negara yang sangat menjunjung tinggi prinsip prinsip Lain-lain, oleh sebab itu untuk mengurangi kerugian biaya riset vaksin gagal tersebut, vaksin diobral dengan harga murah kenegara negara yang mau menerimanya termasuk Indonesia.",Kesehatan,2021
